1000
7,7,203
7,7,204
7,7,205
7,7,206
7,7,207
7,7,208
7,7,209
7,7,210
7,7,211
7,7,212
7,7,213
7,7,214
7,7,215
7,7,216
7,7,217
7,7,218
7,7,219
7,7,220
7,7,221
7,7,222
7,7,223
7,7,224
7,7,225
7,7,226
7,7,227
7,7,228
7,7,229
7,7,230
7,7,231
7,7,232
7,7,233
7,7,234
7,7,235
7,7,236
7,7,237
7,7,238
7,7,239
7,7,240
7,7,241
7,7,242
7,7,243
7,7,244
7,7,245
7,7,246
7,7,247
7,7,248
7,7,249
7,7,250
7,7,251
7,7,252
7,7,253
7,7,254
7,7,255
7,7,256
7,7,257
7,7,258
7,7,259
7,7,260
7,7,261
7,7,262
7,7,263
7,7,264
7,7,265
7,7,266
7,7,267
7,7,268
7,7,269
7,7,270
7,7,271
7,7,272
7,7,273
7,7,274
7,7,275
7,7,276
7,7,277
7,7,278
7,7,279
7,7,280
7,7,281
7,7,282
7,7,283
7,7,284
7,7,285
7,7,286
7,7,287
7,7,288
7,7,289
7,7,290
7,7,291
7,7,292
7,7,293
7,7,294
7,7,295
7,7,296
7,7,297
7,7,298
7,7,299
7,7,300
7,7,301
7,7,302
7,7,303
7,7,304
7,7,305
7,7,306
7,7,307
7,7,308
7,7,309
7,7,310
7,7,311
7,7,312
7,7,313
7,7,314
7,7,315
7,7,316
7,7,317
7,7,318
7,7,319
7,7,320
7,7,321
7,7,322
7,7,323
7,7,324
7,7,325
7,7,326
7,7,327
7,7,328
7,7,329
7,7,330
7,7,331
7,7,332
7,7,333
7,7,334
7,7,335
7,7,336
7,7,337
7,7,338
7,7,339
7,7,340
7,7,341
7,7,342
7,7,343
7,7,344
7,7,345
7,7,346
7,7,347
7,7,348
7,7,349
7,7,350
7,7,351
7,7,352
7,7,353
7,7,354
7,7,355
7,7,356
7,7,357
7,7,358
7,7,359
7,7,360
7,7,361
7,7,362
7,7,363
7,7,364
7,7,365
7,7,366
7,7,367
7,7,368
7,7,369
7,7,370
7,7,371
7,7,372
7,7,373
7,7,374
7,7,375
7,7,376
7,7,377
7,7,378
7,7,379
7,7,380
7,7,381
7,7,382
7,7,383
7,7,384
7,7,385
7,7,386
7,7,387
7,7,388
7,7,389
7,7,390
7,7,391
7,7,392
7,7,393
7,7,394
7,7,395
7,7,396
7,7,397
7,7,398
7,7,399
7,7,400
7,7,401
7,7,402
7,7,403
7,7,404
7,7,405
7,7,406
7,7,407
7,7,408
7,7,409
7,7,410
7,7,411
7,7,412
7,7,413
7,7,414
7,7,415
7,7,416
7,7,417
7,7,418
7,7,419
7,7,420
7,7,421
7,7,422
7,7,423
7,7,424
7,7,425
7,7,426
7,7,427
7,7,428
7,7,429
7,7,430
7,7,431
7,7,432
7,7,433
7,7,434
7,7,435
7,7,436
7,7,437
7,7,438
7,7,439
7,7,440
7,7,441
7,7,442
7,7,443
7,7,444
7,7,445
7,7,446
7,7,447
7,7,448
7,7,449
7,7,450
7,7,451
7,7,452
7,7,453
7,7,454
7,7,455
7,7,456
7,7,457
7,7,458
7,7,459
7,7,460
7,7,461
7,7,462
7,7,463
7,7,464
7,7,465
7,7,466
7,7,467
7,7,468
7,7,469
7,7,470
7,7,471
7,7,472
7,7,473
7,7,474
7,7,475
7,7,476
7,7,477
7,7,478
7,7,479
7,7,480
7,7,481
7,7,482
7,7,483
7,7,484
7,7,485
7,7,486
7,7,487
7,7,488
7,7,489
7,7,490
7,7,491
7,7,492
7,7,493
7,7,494
7,7,495
7,7,496
7,7,497
7,7,498
7,7,499
7,7,500
7,7,501
7,7,502
7,7,503
7,7,504
7,7,505
7,7,506
7,7,507
7,7,508
7,7,509
7,7,510
7,7,511
7,7,512
7,7,513
7,7,514
7,7,515
7,7,516
7,7,517
7,7,518
7,7,519
7,7,520
7,7,521
7,7,522
7,7,523
7,7,524
7,7,525
7,7,526
7,7,527
7,7,528
7,7,529
7,7,530
7,7,531
7,7,532
7,7,533
7,7,534
7,7,535
7,7,536
7,7,537
7,7,538
7,7,539
7,7,540
7,7,541
7,7,542
7,7,543
7,7,544
7,7,545
7,7,546
7,7,547
7,7,548
7,7,549
7,7,550
7,7,551
7,7,552
7,7,553
7,7,554
7,7,555
7,7,556
7,7,557
7,7,558
7,7,559
7,7,560
7,7,561
7,7,562
7,7,563
7,7,564
7,7,565
7,7,566
7,7,567
7,7,568
7,7,569
7,7,570
7,7,571
7,7,572
7,7,573
7,7,574
7,7,575
7,7,576
7,7,577
7,7,578
7,7,579
7,7,580
7,7,581
7,7,582
7,7,583
7,7,584
7,7,585
7,7,586
7,7,587
7,7,588
7,7,589
7,7,590
7,7,591
7,7,592
7,7,593
7,7,594
7,7,595
7,7,596
7,7,597
7,7,598
7,7,599
7,7,600
7,7,601
7,7,602
7,7,603
7,7,604
7,7,605
7,7,606
7,7,607
7,7,608
7,7,609
7,7,610
7,7,611
7,7,612
7,7,613
7,7,614
7,7,615
7,7,616
7,7,617
7,7,618
7,7,619
7,7,620
7,7,621
7,7,622
7,7,623
7,7,624
7,7,625
7,7,626
7,7,627
7,7,628
7,7,629
7,7,630
7,7,631
7,7,632
7,7,633
7,7,634
7,7,635
7,7,636
7,7,637
7,7,638
7,7,639
7,7,640
7,7,641
7,7,642
7,7,643
7,7,644
7,7,645
7,7,646
7,7,647
7,7,648
7,7,649
7,7,650
7,7,651
7,7,652
7,7,653
7,7,654
7,7,655
7,7,656
7,7,657
7,7,658
7,7,659
7,7,660
7,7,661
7,7,662
7,7,663
7,7,664
7,7,665
7,7,666
7,7,667
7,7,668
7,7,669
7,7,670
7,7,671
7,7,672
7,7,673
7,7,674
7,7,675
7,7,676
7,7,677
7,7,678
7,7,679
7,7,680
7,7,681
7,7,682
7,7,683
7,7,684
7,7,685
7,7,686
7,7,687
7,7,688
7,7,689
7,7,690
7,7,691
7,7,692
7,7,693
7,7,694
7,7,695
7,7,696
7,7,697
7,7,698
7,7,699
7,7,700
7,7,701
7,7,702
7,7,703
7,7,704
7,7,705
7,7,706
7,7,707
7,7,708
7,7,709
7,7,710
7,7,711
7,7,712
7,7,713
7,7,714
7,7,715
7,7,716
7,7,717
7,7,718
7,7,719
7,7,720
7,7,721
7,7,722
7,7,723
7,7,724
7,7,725
7,7,726
7,7,727
7,7,728
7,7,729
7,7,730
7,7,731
7,7,732
7,7,733
7,7,734
7,7,735
7,7,736
7,7,737
7,7,738
7,7,739
7,7,740
7,7,741
7,7,742
7,7,743
7,7,744
7,7,745
7,7,746
7,7,747
7,7,748
7,7,749
7,7,750
7,7,751
7,7,752
7,7,753
7,7,754
7,7,755
7,7,756
7,7,757
7,7,758
7,7,759
7,7,760
7,7,761
7,7,762
7,7,763
7,7,764
7,7,765
7,7,766
7,7,767
7,7,768
7,7,769
7,7,770
7,7,771
7,7,772
7,7,773
7,7,774
7,7,775
7,7,776
7,7,777
7,7,778
7,7,779
7,7,780
7,7,781
7,7,782
7,7,783
7,7,784
7,7,785
7,7,786
7,7,787
7,7,788
7,7,789
7,7,790
7,7,791
7,7,792
7,7,793
7,7,794
7,7,795
7,7,796
7,7,797
7,7,798
7,7,799
7,7,800
7,7,801
7,7,802
7,7,803
7,7,804
7,7,805
7,7,806
7,7,807
7,7,808
7,7,809
7,7,810
7,7,811
7,7,812
7,7,813
7,7,814
7,7,815
7,7,816
7,7,817
7,7,818
7,7,819
7,7,820
7,7,821
7,7,822
7,7,823
7,7,824
7,7,825
7,7,826
7,7,827
7,7,828
7,7,829
7,7,830
7,7,831
7,7,832
7,7,833
7,7,834
7,7,835
7,7,836
7,7,837
7,7,838
7,7,839
7,7,840
7,7,841
7,7,842
7,7,843
7,7,844
7,7,845
7,7,846
7,7,847
7,7,848
7,7,849
7,7,850
7,7,851
7,7,852
7,7,853
7,7,854
7,7,855
7,7,856
7,7,857
7,7,858
7,7,859
7,7,860
7,7,861
7,7,862
7,7,863
7,7,864
7,7,865
7,7,866
7,7,867
7,7,868
7,7,869
7,7,870
7,7,871
7,7,872
7,7,873
7,7,874
7,7,875
7,7,876
7,7,877
7,7,878
7,7,879
7,7,880
7,7,881
7,7,882
7,7,883
7,7,884
7,7,885
7,7,886
7,7,887
7,7,888
7,7,889
7,7,890
7,7,891
7,7,892
7,7,893
7,7,894
7,7,895
7,7,896
7,7,897
7,7,898
7,7,899
7,7,900
7,7,901
7,7,902
7,7,903
7,7,904
7,7,905
7,7,906
7,7,907
7,7,908
7,7,909
7,7,910
7,7,911
7,7,912
7,7,913
7,7,914
7,7,915
7,7,916
7,7,917
7,7,918
7,7,919
7,7,920
7,7,921
7,7,922
7,7,923
7,7,924
7,7,925
7,7,926
7,7,927
7,7,928
7,7,929
7,7,930
7,7,931
7,7,932
7,7,933
7,7,934
7,7,935
7,7,936
7,7,937
7,7,938
7,7,939
7,7,940
7,7,941
7,7,942
7,7,943
7,7,944
7,7,945
7,7,946
7,7,947
7,7,948
7,7,949
7,7,950
7,7,951
7,7,952
7,7,953
7,7,954
7,7,955
7,7,956
7,7,957
7,7,958
7,7,959
7,7,960
7,7,961
7,7,962
7,7,963
7,7,964
7,7,965
7,7,966
7,7,967
7,7,968
7,7,969
7,7,970
7,7,971
7,7,972
7,7,973
7,7,974
7,7,975
7,7,976
7,7,977
7,7,978
7,7,979
7,7,980
7,7,981
7,7,982
7,7,983
7,7,984
7,7,985
7,7,986
7,7,987
7,7,988
7,7,989
7,7,990
7,7,991
7,7,992
7,7,993
7,7,994
7,7,995
7,7,996
7,7,997
7,7,998
7,7,999
7,7,1000
